distance,time,vehicle_type,cargo_weight,weather,traffic,road_condition,tolls,fuel_stops,emissions
1635.9368403762699,38.54112276096154,BharatBenz,1483.8461637478417,fog,heavy,paved,2,0,367.2629480234295
667.3256303125858,10.846830274297607,BharatBenz,4020.5679990282674,fog,light,paved,1,0,346.19111240965833
1939.2596997302726,36.6123572948925,Tata Prima,1081.317383913056,snow,moderate,unpaved,3,2,464.755064583159
547.5549080815631,12.620414434811561,Mahindra Blazo X 55,3853.958002963997,fog,heavy,unpaved,0,0,435.36642435522964
1308.022383244108,42.67076110687092,BharatBenz,1792.2132294510693,snow,heavy,unpaved,1,1,457.3485884839365
580.4500543971528,13.9013145783318,Ashok Leyland Partner,1934.7571535144816,snow,moderate,unpaved,0,1,149.42586570948743
81.76316563554256,2.0664021033068427,Eicher,2128.5847705307124,fog,moderate,paved,0,0,19.814434550116008
538.9310022427901,15.53310938939229,Ashok Leyland Partner,2320.4949469969965,snow,heavy,unpaved,2,1,180.9200721055031
343.4152170546979,13.318075178980214,Mahindra Blazo X 55,4014.419615933326,rain,heavy,mixed,1,0,254.3718427075936
1526.8210380680332,30.494805253874837,BharatBenz,3101.790156030422,clear,moderate,unpaved,2,1,750.9133121474915
74.54765483760892,1.7556593533944524,Ashok Leyland Partner,3713.239498857609,fog,light,unpaved,0,0,30.560187932519504
1708.7823050645416,46.05791438104593,BharatBenz,2612.8264780634354,clear,heavy,mixed,1,1,665.3803760223963
958.5435369944909,19.307736882643336,Tata Prima,3109.9537553175987,snow,moderate,paved,2,1,515.6364266353053
1902.0935611041575,35.13693505684602,Tata Prima,1574.3525465206233,rain,light,unpaved,3,0,502.7995830755304
129.28698404777955,4.75572907606784,Ashok Leyland Partner,1753.0097480882719,rain,heavy,mixed,0,0,25.22971434024038
1114.3729172702047,26.385571932987247,BharatBenz,3646.408681606749,snow,heavy,paved,1,1,660.6282376296763
1053.6101965615173,32.14326444525972,Mahindra Blazo X 55,2569.0809251922556,clear,heavy,unpaved,0,2,534.1618574910439
1430.934763758978,32.1719725534915,Mahindra Blazo X 55,522.0828162926719,fog,moderate,mixed,2,2,154.60083006938368
247.96839246206306,7.615764550750776,BharatBenz,4162.665550472904,rain,moderate,paved,1,0,140.13482409007653
771.6549598699894,10.097989544398752,Mahindra Blazo X 55,4588.723718403766,fog,light,paved,0,0,529.3662568085093
69.31979552459292,1.9710833918559645,BharatBenz,3967.2112925112206,fog,moderate,paved,0,0,38.267123249702955
423.589454531382,11.516763441203745,Mahindra Blazo X 55,4045.8535025650067,rain,heavy,paved,1,0,287.4678907393587
812.5410984506747,10.219465347532033,Eicher,4211.983038563047,clear,light,unpaved,3,0,391.7974195042063
1227.888634952009,19.298843245694385,Mahindra Blazo X 55,2581.4574318736513,clear,moderate,unpaved,1,0,554.8063241385106
1901.589244707153,32.0728985180636,Ashok Leyland Partner,3356.8522696928953,fog,moderate,unpaved,4,0,837.2100931150766
817.2386755401709,22.979219001866262,Eicher,3418.795569651574,rain,heavy,mixed,1,0,356.90114039839295
1038.3731140639463,17.399532124303573,BharatBenz,2680.456471149585,snow,moderate,paved,3,0,428.3854140652002
1812.0883385990146,39.82813321811479,Ashok Leyland Partner,1790.9685400700782,fog,light,unpaved,3,0,379.78889456921706
1011.2847254039062,17.343925197417068,Eicher,4401.6725344101,rain,moderate,paved,4,0,523.5314940831943
1402.3500866953482,48.315992595107964,Eicher,4174.722923277217,fog,heavy,paved,1,1,746.2971159083567
807.3134834229054,17.213937649073817,Tata Prima,3676.265481950206,rain,heavy,mixed,0,1,520.3587098083469
1615.1790341693447,52.222328692458305,Mahindra Blazo X 55,4298.486944942246,fog,heavy,mixed,0,1,1378.6603892932606
1639.532427232264,35.04886784206685,Mahindra Blazo X 55,1706.1517069308572,snow,light,paved,3,0,462.56004791072974
438.3905355536992,13.400371371772891,Tata Prima,3093.431673872525,clear,moderate,unpaved,0,0,214.81117704410798
1146.7365328399087,24.55381099408672,BharatBenz,3311.0231653112382,snow,moderate,mixed,0,2,667.0798992173065
26.65525463895463,0.839112414982582,Ashok Leyland Partner,4102.087667932566,snow,heavy,unpaved,0,0,14.485653508730895
306.1285233502476,4.941761386462299,Eicher,4596.369729215941,rain,moderate,unpaved,1,0,187.55474242306886
938.3119962432518,19.69042944411152,Eicher,632.5416901663648,fog,light,unpaved,2,1,80.49717840099892
169.55287166227902,4.466102032319196,Ashok Leyland Partner,1926.3002673135122,snow,heavy,paved,0,0,36.05771551755311
1451.3477523378535,49.72123702099207,Eicher,3403.2653120953855,clear,heavy,paved,2,1,558.2519902011985
789.4693286825614,25.333309528116953,Tata Prima,542.0868579691489,snow,heavy,paved,1,1,75.90212660414272
387.11331401401,14.02492687317043,Mahindra Blazo X 55,3036.5197950129323,rain,heavy,mixed,0,0,212.63795549560808
1200.2765972896693,20.79252743538031,Eicher,2398.3801494338186,rain,light,unpaved,3,0,362.5113973522952
464.5767002061642,8.286098330159033,Mahindra Blazo X 55,3079.1244037825873,clear,moderate,unpaved,1,0,250.38143029343885
802.3647131439045,16.13881027670807,Eicher,4272.775803328036,clear,moderate,paved,1,1,363.50182177856595
599.1285216533114,7.543603937519466,Eicher,1642.776088392212,clear,light,mixed,0,0,97.43916691533774
801.2479891782334,14.793275796450041,Mahindra Blazo X 55,4419.438695377612,clear,moderate,unpaved,0,0,607.6469887432723
152.98721826320363,6.280057466339716,Eicher,2349.977550285589,snow,heavy,unpaved,0,0,53.58234339261229
259.19954339438124,4.462082048828875,BharatBenz,1545.7129184223559,snow,moderate,paved,1,0,59.33758363633101
1998.3329776513121,41.82973409027314,Mahindra Blazo X 55,2052.7873978248626,snow,light,paved,1,2,718.0080006946798
1828.5430768570352,29.40152570778513,Ashok Leyland Partner,4502.2248957767415,snow,moderate,mixed,2,2,1093.9941731882482
741.5578594707288,16.715315416225433,Eicher,1685.590022300222,clear,heavy,mixed,0,1,149.42364560889686
212.7428475958956,2.900471770309125,Tata Prima,2643.9438001018257,fog,light,paved,1,0,79.17470350942166
1334.9088534302177,18.656273756087224,Mahindra Blazo X 55,3900.8334942648867,clear,light,mixed,3,2,868.2476455531526
1387.0424390356,24.7990451609429,Ashok Leyland Partner,2769.1066524194343,rain,moderate,unpaved,1,0,455.0783841570266
1855.3567685594937,58.424699157299194,Ashok Leyland Partner,1584.666129308868,rain,heavy,unpaved,4,2,424.17337772945564
264.6438864846861,8.213345949959328,BharatBenz,1850.4985893135479,snow,moderate,mixed,0,0,78.21857969884772
276.51876458508383,4.729297074767784,Mahindra Blazo X 55,1543.2381777641517,rain,light,paved,1,0,62.24346709486576
1586.7623945105813,36.79516650497813,Ashok Leyland Partner,2658.618258059185,snow,light,paved,1,0,413.08486874039943
403.98734300462036,7.066506297530365,Mahindra Blazo X 55,2994.2088207714773,clear,light,unpaved,0,0,188.70110468109684
1169.9667581814351,29.124482906754785,BharatBenz,3250.628996634175,rain,light,unpaved,1,0,563.2584499463145
199.6279401945936,8.316979411251655,BharatBenz,1341.5813683835308,fog,heavy,unpaved,0,0,46.75283554159873
1851.106587046991,56.259928720484154,BharatBenz,1268.9107228580483,rain,heavy,unpaved,2,1,428.3014933965607
1014.8378249294923,18.67459442790745,Ashok Leyland Partner,3896.4892601152355,rain,moderate,unpaved,1,2,515.3705402169104
209.76446043135115,5.328269980645569,Mahindra Blazo X 55,963.0398030728434,snow,heavy,unpaved,1,0,44.358821850586345
1790.922502476391,55.868885173016984,Mahindra Blazo X 55,1304.4271296380475,snow,heavy,unpaved,2,0,523.0384787298758
1887.490838750521,39.51287596365806,Mahindra Blazo X 55,4711.8031034233645,clear,light,unpaved,4,1,1573.29310435389
214.42876008753777,6.441647515283166,Ashok Leyland Partner,2774.2968615751406,snow,heavy,unpaved,0,0,78.81089950813255
709.8601207022448,25.437682972708444,Tata Prima,766.8564494554983,fog,heavy,paved,3,1,96.15213770176508
1337.4551240195783,32.052285803578656,BharatBenz,1342.0978236280544,clear,moderate,paved,2,0,225.88224770672156
331.83452602604234,10.31913749716839,BharatBenz,2046.7498306366474,clear,heavy,unpaved,1,0,105.16186440056443
1124.9589348400334,33.21848712334345,BharatBenz,2271.3290789519788,rain,heavy,mixed,0,0,391.1043318995253
1718.1026860800316,54.25217249908202,BharatBenz,2642.024658796087,rain,heavy,unpaved,0,0,757.9672483222691
710.7051011294549,15.416268766031958,Mahindra Blazo X 55,557.548419809949,clear,moderate,mixed,3,0,66.07035035970038
332.89607803170554,7.120634391166012,Mahindra Blazo X 55,3505.0976190034276,snow,moderate,mixed,1,0,224.65647324868533
241.11521630374457,5.512347498988345,Mahindra Blazo X 55,784.5301770156346,snow,light,mixed,1,0,33.10943177161596
1641.7166602439047,32.693376704880684,Eicher,4091.750297956236,snow,light,paved,1,1,776.999169292282
1445.723813502156,37.87354603614517,Eicher,3367.024586440758,fog,heavy,unpaved,1,0,709.171428646881
1744.9463943960552,27.10440483934697,Eicher,4059.2039505774565,rain,light,paved,3,1,780.4648011912852
1565.0553785605982,20.83620102925302,Tata Prima,4802.769752592728,rain,light,mixed,3,1,1214.739788503411
1387.909012657828,26.40266535867544,Mahindra Blazo X 55,4181.808423747832,rain,light,unpaved,4,1,1129.4199820329945
715.2467157810279,12.657913638468935,Tata Prima,4199.656782727587,rain,moderate,paved,0,0,436.1504127259973
867.520636430932,21.320099441094037,Mahindra Blazo X 55,3968.541121426965,clear,heavy,mixed,3,1,630.1439071382052
1627.4572955947583,38.24320382981792,BharatBenz,2805.617826387889,fog,heavy,mixed,3,0,774.5064344082078
1433.167720494759,24.04900793245976,BharatBenz,2460.372747647631,fog,moderate,paved,1,1,525.4974432044123
850.6845948755204,34.506131994156476,Ashok Leyland Partner,3130.1907142303708,snow,heavy,mixed,1,1,346.3303855347842
1941.497498980101,34.10108510710912,Tata Prima,1227.9104286257284,rain,light,unpaved,0,1,396.50438954900784
259.48807631905737,5.981251024088498,Ashok Leyland Partner,1593.9573603429217,rain,moderate,paved,1,0,40.838486174527866
1300.5252247623596,21.21124445259786,Tata Prima,3400.6692335495004,fog,moderate,unpaved,1,2,903.9180254129741
910.6036877958428,25.40686423170744,Ashok Leyland Partner,4491.8507951501215,fog,moderate,unpaved,3,1,552.855519326173
1310.8677689747103,37.35643849264668,Ashok Leyland Partner,2067.498026749647,snow,heavy,paved,4,1,339.30176362998833
676.8483965877554,9.791288554906636,Tata Prima,2815.463458044591,fog,light,unpaved,1,0,321.8857892120876
610.1147269250723,16.662279783490952,Tata Prima,638.6390334414773,fog,moderate,unpaved,0,0,70.9773833602334
358.32165949933886,6.758703993689085,Mahindra Blazo X 55,1109.0100992853045,fog,light,paved,0,0,59.40865970702681
79.5239561673778,2.2153011551222876,Eicher,3991.3275071664402,rain,heavy,unpaved,0,0,43.36402872253157
1342.1316999395992,21.015977509019002,Ashok Leyland Partner,2925.5227017158777,fog,moderate,unpaved,4,1,540.7212280407924
1312.4041487971542,24.028368803921268,Ashok Leyland Partner,3323.1745430154265,rain,light,mixed,2,0,439.06563163764673
353.27312944077374,5.630716516500015,Mahindra Blazo X 55,611.0722999273248,fog,light,unpaved,0,0,38.72805101355554
1980.4822669283874,38.72342599311979,Eicher,1090.3439386310488,snow,moderate,paved,2,1,280.13898498224574
1759.2738762836482,26.075687207968045,Mahindra Blazo X 55,2624.7881307827524,fog,light,unpaved,0,0,828.4191813542278
1971.8224376842513,39.69225314517204,Tata Prima,2124.86364887968,snow,moderate,mixed,4,2,867.2876739362799
642.9585694286964,10.190829403655789,BharatBenz,3947.6783140423986,clear,moderate,paved,1,1,328.9270469940237
1120.6031603306274,24.12252562269539,Ashok Leyland Partner,1300.793585939602,snow,moderate,paved,1,1,164.8593635017814
1990.0191165595647,35.21393739195611,Tata Prima,1712.568958468604,clear,moderate,unpaved,0,1,566.8260387083675
1839.2547935178104,38.040357630409616,Mahindra Blazo X 55,2012.8084010304744,rain,moderate,unpaved,3,0,740.7303969836464
1452.9452681197754,20.460847756904357,Ashok Leyland Partner,4107.534596822199,snow,light,unpaved,0,0,687.5162445416928
304.9226251508349,5.501693542785354,Ashok Leyland Partner,4717.0235567456875,snow,moderate,paved,0,0,151.8873529347212
1548.6929519762,44.631103431324355,Ashok Leyland Partner,1801.2427744448064,fog,moderate,paved,3,0,299.2429664663038
882.859865218852,17.757807885660384,Eicher,1512.862178236491,clear,moderate,unpaved,2,0,165.02164795394825
1838.8670162663152,30.07962287532249,BharatBenz,4105.084728116808,clear,moderate,unpaved,0,0,1096.0719522804256
761.9176048581012,16.218499889443258,Eicher,4253.249198342152,rain,light,paved,1,0,327.23835713977337
75.31712230377146,1.7768328144912768,BharatBenz,603.3434463001208,clear,light,unpaved,0,0,5.998356161973802
604.3893315966134,8.411335536698553,Mahindra Blazo X 55,4013.888253729868,clear,light,unpaved,2,1,413.26564542784865
55.848542026530716,1.571189160842278,Tata Prima,3361.709559017807,fog,heavy,mixed,0,0,32.77492004950155
574.5390396372507,7.473539925669245,Ashok Leyland Partner,2083.2419515390657,snow,light,mixed,1,1,135.36695062295396
1452.7420968371123,34.60847746575512,Ashok Leyland Partner,1990.216607690646,rain,moderate,paved,4,0,302.26508224053384
707.8722692506949,14.359811826145869,Mahindra Blazo X 55,3740.796173276673,fog,moderate,mixed,0,0,479.01102293570494
1819.8790029140775,24.408134282644337,BharatBenz,3420.8108913235733,rain,light,paved,1,2,845.1811603765542
684.6994684601551,12.56382861505331,Eicher,4070.680769048822,rain,light,paved,2,0,286.96938704203296
1346.5133791405974,36.375900844694485,Eicher,813.6105101173985,fog,moderate,mixed,1,2,153.9379859349566
1190.27626317601,35.790080861295856,Mahindra Blazo X 55,3751.5694161714573,fog,heavy,unpaved,0,1,967.3203797749004
1826.4197981683028,46.36367256080907,Ashok Leyland Partner,2760.3610833581224,clear,moderate,unpaved,1,2,597.3423102168917
1494.6356929122055,31.70854709426964,Mahindra Blazo X 55,1125.6703170953006,clear,heavy,mixed,4,2,328.69786411937986
1309.6013457210775,26.057202964755444,BharatBenz,1244.2782108842912,rain,light,unpaved,4,0,255.53299230062643
1170.39950330392,24.49636374780497,Eicher,4358.294889499755,clear,light,paved,3,0,486.6302649922091
1836.8371036930616,24.62897886885229,Mahindra Blazo X 55,4634.911111118697,clear,light,mixed,3,1,1355.0123541898015
289.1013636073121,5.5821274065114075,Mahindra Blazo X 55,3897.0492803244565,snow,light,paved,0,0,175.7561927139244
232.04840727804333,2.9963757936210786,Tata Prima,3847.290104676186,fog,light,mixed,0,0,135.52059474303084
394.2904804766327,11.958124737010507,Ashok Leyland Partner,4972.687698672089,rain,moderate,paved,0,0,189.79415524666297
1744.7982181511902,52.71595751513262,Eicher,1129.0910412996966,fog,moderate,mixed,1,2,276.81699358974635
294.77470187723674,8.000487861192148,Mahindra Blazo X 55,4714.821928558585,rain,moderate,paved,1,0,222.98949190508273
1987.685507939738,47.26829004832763,BharatBenz,4492.175159754146,rain,heavy,paved,1,2,1394.0566450844753
1449.2523641553394,58.19052477891041,Ashok Leyland Partner,2807.7796314816314,rain,heavy,mixed,3,0,480.16013439131643
212.39976483976028,8.085927700141163,Eicher,1362.5217763286762,rain,heavy,unpaved,1,0,40.32848769353575
1173.728165672174,14.781140936742236,Ashok Leyland Partner,742.4032503228382,rain,light,unpaved,0,2,101.21945493892672
1754.4493935690991,43.312499054504066,Ashok Leyland Partner,1920.1225373411112,rain,heavy,unpaved,4,2,486.01311637253184
1581.6870518880876,41.57800742120737,Eicher,1489.1618694853844,snow,moderate,unpaved,3,1,373.72772555880107
558.8728940236366,9.387712367465122,BharatBenz,3104.0003991579024,clear,light,unpaved,2,1,250.05260560522007
1313.1296296355317,33.98994180487914,Tata Prima,3572.5930257145383,rain,heavy,mixed,0,1,822.5170378035805
1351.2156775580643,25.165182092899084,Mahindra Blazo X 55,1681.3187471478673,fog,light,unpaved,0,2,448.32179751838106
1938.1623076003577,44.96006709183238,BharatBenz,4934.306932236649,clear,light,mixed,1,2,1298.3582185111172
1447.1361211811716,48.38641855813664,Tata Prima,4303.89528402822,clear,heavy,mixed,3,0,1002.1868890409528
523.8079836455274,10.963301996409772,Eicher,1729.906354049754,rain,heavy,mixed,1,0,115.74989325990715
800.1678310377906,30.28319207910155,Ashok Leyland Partner,4651.237443869047,fog,heavy,unpaved,3,0,500.86695201706294
1291.837353732594,34.29567638249299,BharatBenz,4147.459050671325,fog,heavy,mixed,0,2,943.1128909555904
84.79737800217286,2.6230326084714544,Tata Prima,4368.951262247487,rain,heavy,unpaved,0,0,67.48583741959767
837.2358836956066,17.14089781278707,BharatBenz,4871.930874388318,snow,light,unpaved,4,1,732.6848022826488
108.47213942128087,2.196225747811864,Mahindra Blazo X 55,1957.9662520952252,clear,moderate,mixed,0,0,33.408127196355295
290.7049344036409,3.972274681835184,Tata Prima,1941.4335810639175,snow,light,unpaved,0,0,97.52561081260617
113.98185380449041,2.7164890927693115,BharatBenz,3314.5277835152756,clear,heavy,unpaved,0,0,57.34943602598677
317.53062734897713,5.774079354874818,Eicher,2814.1176016463387,clear,light,unpaved,0,0,96.50540096833255
1985.7352718159727,55.82215422042401,BharatBenz,3601.6733602284944,fog,moderate,unpaved,1,1,1279.0266725055776
1593.7719564909437,37.58986327670356,Eicher,1041.0360178448632,snow,heavy,unpaved,1,1,264.84040850612735
1976.7260895056886,56.23032342086924,Mahindra Blazo X 55,4389.5733217728775,rain,heavy,unpaved,3,1,1905.8077565989686
1273.803038218113,36.27384555631191,Tata Prima,4518.890328609536,snow,heavy,mixed,3,1,1167.0306540605561
1406.261831836954,57.30795163584204,Ashok Leyland Partner,4724.801840254681,fog,heavy,paved,1,0,717.0271951086219
1731.6892422377978,38.81371189410992,BharatBenz,4915.572579529855,clear,moderate,paved,2,2,1178.298884968606
1834.0327839128795,34.78364102293507,BharatBenz,2478.686177601983,rain,light,paved,2,2,629.2743565693758
974.2024298323319,23.57489368327626,Tata Prima,2070.2741996696577,rain,light,unpaved,0,1,335.4451790222389
731.4489663139118,19.95011578156718,BharatBenz,1794.5036519146115,snow,heavy,paved,0,0,199.25083430015343
738.8127415964449,16.137204460306275,Eicher,3969.041996237667,rain,heavy,paved,3,1,371.5765261027714
825.0193272364929,18.882007278660037,Eicher,3722.229002732954,clear,heavy,unpaved,3,0,404.2915575485033
1400.2936759046486,28.64680343432182,Tata Prima,1033.3847492111329,fog,light,paved,0,0,199.69181381533917
1787.082067045387,27.60318259630294,Tata Prima,2581.6686226001148,rain,light,paved,2,1,665.0304987169345
1138.598996208113,15.892912923612819,Eicher,1651.10182718874,clear,light,paved,4,2,201.00349305832347
499.7573819009804,11.168252110851382,Mahindra Blazo X 55,4706.887433825944,fog,heavy,paved,0,0,404.4194767924518
1576.8054089102725,31.15029738160976,Eicher,1367.2492266217187,rain,light,paved,0,1,224.10434719122009
1413.6722858769604,46.02782606508488,BharatBenz,2968.9789809269973,clear,heavy,unpaved,0,0,637.1293893479952
992.0121488027164,19.053127285874258,Ashok Leyland Partner,2781.415452272014,clear,moderate,unpaved,0,1,305.93986531653724
1777.803003125246,44.789940488550506,BharatBenz,3046.3576479932385,clear,heavy,mixed,1,1,807.1183216791297
475.9757415310182,7.652388303176668,Tata Prima,3138.3149911053924,fog,moderate,paved,0,0,226.75304200648367
1743.2747231068001,34.54279347045354,Tata Prima,2374.346267995297,fog,light,unpaved,4,2,814.3041754521848
496.62698436729085,16.0688561363424,Ashok Leyland Partner,3821.014773737798,rain,heavy,paved,0,0,192.03904728359203
1098.4573158359299,19.96848929812094,Tata Prima,2841.362714780733,rain,light,paved,0,2,453.1859939763775
393.16872455908543,8.379268659321198,Ashok Leyland Partner,1172.4111106224382,clear,heavy,mixed,1,0,47.58165825064846
1783.7291371407046,32.79062576890555,BharatBenz,4902.330244953828,rain,light,unpaved,1,2,1424.5934523951819
1549.99955457036,26.76457119116517,Mahindra Blazo X 55,3288.342880933486,snow,light,mixed,4,1,991.8340353324033
589.5241036767644,16.025857707813188,Eicher,2543.871546856779,fog,heavy,mixed,0,1,206.16594013768443
444.9329896607898,11.092712753350451,Mahindra Blazo X 55,1649.0730134043804,snow,light,unpaved,0,0,137.35369178349413
1144.600712883351,31.748051637312347,Tata Prima,4940.165680230413,rain,moderate,unpaved,4,0,1064.0625154334323
14.298607206763592,0.2292876562240095,Eicher,1828.6806099671333,clear,light,paved,0,0,2.3532827173690403
1897.2629097806432,32.74979414427993,Mahindra Blazo X 55,4571.307454306578,snow,moderate,paved,0,2,1637.1102102473308
190.31744146343112,2.700951420615312,BharatBenz,2965.539207645621,rain,light,mixed,0,0,75.12081937975039
1278.8079704077484,31.50286383721366,Tata Prima,2430.1067672332424,rain,heavy,mixed,0,0,518.9137109828484
1421.7595375569363,33.7611301688813,BharatBenz,1286.6920603808971,snow,moderate,unpaved,3,0,337.87378665169274
861.3443566393164,20.08142518061968,BharatBenz,2470.678715542599,clear,moderate,unpaved,2,1,337.42895058103875
1866.1612070417502,41.68747758058337,Ashok Leyland Partner,3024.149291465706,fog,heavy,mixed,3,0,696.2041412938305
1801.8999013070438,48.98947366827781,Ashok Leyland Partner,612.2834801047286,rain,moderate,mixed,3,0,124.52516079934949
1546.5130245864066,42.16126540459917,Tata Prima,2883.4096177851957,fog,heavy,mixed,2,1,850.0650778280584
696.0667078166744,25.333219642305185,BharatBenz,4389.94222770066,clear,heavy,mixed,2,0,442.2076152134051
1808.6139046942528,37.730617537805315,Mahindra Blazo X 55,3210.09970022285,rain,moderate,unpaved,0,1,1150.7040832777734
1724.2585623317,22.289714933655382,Mahindra Blazo X 55,1228.5023691492165,clear,light,paved,3,2,321.0852033791308
1751.2148596448862,48.503554753286544,Mahindra Blazo X 55,4104.919667035351,rain,moderate,paved,3,1,1258.5427816124084
970.3942394813358,12.707848342062306,BharatBenz,3621.815610483075,fog,light,unpaved,2,0,554.8551953778397
1542.2278007120713,44.63800242536303,Ashok Leyland Partner,1964.4908675609065,rain,heavy,paved,3,2,357.5012830093498
576.2472361117925,18.357488548775088,Eicher,2999.466399705179,snow,heavy,mixed,1,1,252.9045300254129
927.0399203458363,17.012537930828486,Ashok Leyland Partner,4999.052173156679,fog,light,paved,3,0,451.9389769383334
1471.5220456084987,24.27662832548529,Eicher,2914.413454921802,fog,moderate,unpaved,1,0,597.629998175914
586.8574044700695,10.034003794739235,Ashok Leyland Partner,1972.8969595039391,rain,moderate,unpaved,1,1,144.03998457993748
630.7414332905072,12.04762862361015,Ashok Leyland Partner,2404.44614828895,snow,moderate,paved,3,0,169.76032533843068
150.7994238822796,4.633872598658976,Tata Prima,3444.293011569552,snow,heavy,mixed,0,0,94.61343071670616
23.405138196109444,0.33984458428743053,BharatBenz,1699.5472566898172,rain,light,paved,0,0,4.813154748050907
1843.3260974313316,23.043782877015957,Eicher,3654.800395811955,rain,light,paved,4,1,756.3348015171179
262.6934304030787,7.175118823273269,Eicher,898.1953858973893,clear,moderate,unpaved,1,0,28.591480483094355
991.4544863007321,21.236623779929186,Tata Prima,1516.941896449449,snow,moderate,paved,4,0,257.28866960349717
400.4210725467465,11.09012408542941,BharatBenz,4913.975729185436,snow,heavy,paved,0,0,298.6907017698753
593.7110449106909,10.484244344588204,Eicher,3456.4198816549724,rain,light,mixed,1,0,227.94479215765597
1644.5274991243152,44.7318298320403,Mahindra Blazo X 55,2374.881285673942,snow,heavy,paved,2,1,765.1174768817616
146.21091046458704,2.773970284441243,Tata Prima,2518.1165382165937,clear,moderate,unpaved,0,0,58.31909609463943
1293.2287639527729,24.5254829905751,BharatBenz,3556.708812702567,rain,moderate,mixed,2,0,700.3703411227937
1271.662899692129,37.62289796766056,Mahindra Blazo X 55,1268.9666115722866,clear,heavy,mixed,3,1,295.35970021331036
79.61274333273963,1.1022521968246546,Tata Prima,927.1715127119224,fog,light,unpaved,0,0,12.223708965648944
1317.6428772325833,24.33148846349392,BharatBenz,3688.821959235406,fog,moderate,mixed,0,0,743.9800826834461
1194.2711811914858,29.585379672985685,Tata Prima,3551.74531529343,fog,moderate,mixed,2,2,810.2802436269544
224.74395937549005,9.117882603120734,Mahindra Blazo X 55,1645.1714748200968,rain,heavy,paved,0,0,60.8041296388362
10.777803135496294,0.37666596944377245,Eicher,1917.3723340591314,clear,heavy,paved,0,0,2.1388338708324124
438.59301842114,11.125356532910581,Mahindra Blazo X 55,1120.1287217019903,fog,moderate,unpaved,1,0,98.88830733808142
1840.0558817326419,30.44637413738464,Ashok Leyland Partner,695.8196494409231,snow,moderate,mixed,3,1,165.53104965747676
1904.6753412711853,43.9243117619424,Ashok Leyland Partner,2070.5330103952774,clear,moderate,unpaved,3,0,441.4412384742785
29.36906144876091,0.8857606285973113,Tata Prima,3462.7293812714656,snow,heavy,mixed,0,0,18.525145918093095
630.3050461181281,11.953317557050413,Mahindra Blazo X 55,803.0092949825323,rain,moderate,paved,3,0,84.39290649570556
1450.4692902016368,31.045327608902166,Ashok Leyland Partner,2952.4202638240567,snow,heavy,mixed,2,2,594.9418213306558
740.6862761964674,15.541287541633356,Eicher,4587.999587408342,fog,heavy,unpaved,2,0,504.7896521357176
1602.533424962508,28.74025073720112,Ashok Leyland Partner,4074.160677063124,clear,light,unpaved,4,2,744.6169586332711
1357.6486167843304,44.762966022692986,Eicher,3802.346712357026,fog,heavy,unpaved,4,1,836.1257281614603
1971.3473189237282,41.62482852330335,Eicher,1952.0766259267316,rain,light,unpaved,4,2,543.1163651279336
558.0981101452077,11.150471227682925,Mahindra Blazo X 55,2405.024877484412,rain,light,unpaved,1,0,234.93492349569277
198.50591014711816,4.914996792530331,Eicher,1339.042645899745,rain,moderate,mixed,0,0,31.841125843394572
296.6543402338265,5.269931006946245,Mahindra Blazo X 55,4941.401763595789,fog,light,paved,0,0,219.15029786146144
1092.8993479639037,17.93246496505591,Eicher,1749.7776099983096,fog,moderate,mixed,1,0,244.28056384867526
310.76302167825224,5.429825587163124,BharatBenz,3775.443991988348,fog,moderate,paved,1,0,166.52550142240742
325.5860426519282,7.449524011102679,Eicher,4328.869667249302,snow,light,unpaved,1,0,186.3139883757386
449.08466619423996,10.627897052594214,Mahindra Blazo X 55,4814.1893009130845,clear,light,paved,0,0,281.0572173755364
380.97668705953174,5.295445338895254,Eicher,2769.757624645809,clear,light,paved,0,0,94.96917754158945
675.6213507188074,16.83468940975222,BharatBenz,4579.830942226443,snow,heavy,paved,2,0,488.49252598502113
233.11046234330092,6.3204141857898986,Ashok Leyland Partner,3906.186949320115,fog,heavy,unpaved,1,0,117.91848096688514
1521.8443980943428,33.83933062198044,BharatBenz,651.3845251305363,snow,light,mixed,0,0,143.93761531152634
375.71975421285424,7.840340295748076,BharatBenz,3483.104822483402,snow,light,paved,1,0,176.19950218953622
354.07894222825075,10.680922628237498,Ashok Leyland Partner,4438.790621673299,fog,heavy,paved,1,0,169.60966580203421
582.4044593613406,10.069491549447068,Ashok Leyland Partner,3840.9273667762723,rain,moderate,unpaved,1,1,278.29593349873994
345.1535037309388,8.546102050513857,BharatBenz,1127.0986621731072,rain,light,paved,1,0,48.0131016948045
576.2006912730266,13.765451522107579,Eicher,3502.9512264951195,rain,light,mixed,0,1,230.7942816818288
1410.917941087274,28.421142535066124,Tata Prima,4255.121493362458,fog,moderate,mixed,2,1,1094.7143617834731
895.4543428281403,21.265764464618538,Eicher,3699.475392826552,snow,heavy,paved,2,1,449.29110876598276
314.9414056472506,5.477250635099304,Ashok Leyland Partner,4791.190711167289,rain,moderate,paved,0,0,146.0658118505506
1574.5322349085736,20.38347640387127,Tata Prima,1557.6096917789496,clear,light,mixed,4,0,349.6293507486016
1017.8505154360054,15.453347756783366,Ashok Leyland Partner,2541.932431087605,rain,light,mixed,0,1,262.97390738430676
1833.3598180355066,29.468361173586132,Mahindra Blazo X 55,4432.726787899613,clear,moderate,mixed,2,1,1395.95054921185
